ID,comments
멀린호,사람들이 낸줄도 모르는 성시경 작년 앨범듣고오니까 장범준이 위 맞는듯 개인적으로 진짜 예전시대 발라드 듣는 (발전이 없어보이는) 느낌에 타이틀곡은 진짜 뮤비나 노래나 아티스트로써 '감이없다' 이런느낌받음
클라우드22,멀린호 팬들은 곡내라고 난리였는데 안내는건 다 안내는 이유가 있음
멀린호,클라우드22 힙합으로 비유하면 진짜 발전없는 올드래퍼들 보는느낌같았음..
로제박은빈카리나,멀린호 아이러브유였나신곡나왔다길래 딱 한번 들어보고 다시는 들어본적 없음 ㅋㅋ그 이후로 어디서도 안들리더라
맹모띠,솔직히 성시경 위에 있는 발라더가 너무 많아서 장범준 승이라고 본다당연히 가창력 보컬로 들어가면 성시경이 장범준 이기겠지만 다른 요소들이 장범준 압승임
Djxnxkdk,장범준이지 대중음악에 끼친 영향력하면 장범준을 이길가수 몇 없을텐데.. 성시경은 엔터테이너 느낌이고
Fda,지디도 ㅈ밥되겟네 노래실력만따지면
달팽이버섯,어니스트헤밍웨이 가창력개취 장범준빠돌이가 성시경빠돌이들 깐다!
겸도,미스즈 마크툽이 오빛너보다 히트치는노래 하나 제대로 하면 그때가서 비교가능 아직은 결과가 미흡하다
미뇨이,미스즈 폴킴 마크툽 얘기하는 애들은 정체가 뭐지 ㅋㅋ
서머스비러버,"성시경은 솔까 세븐정도에서 vs 붙지않냐 ㅋㅋㅋㅋㅋ당장 조성모도 넘어본적이 없는데 성시경은버즈한테 압도적으로 따이는게 성시경인데, 오히려 비비는게 아니라 장범준을 비비지도 못할정도로 만드는게 존나 놀랍네2010년도를 풍미했던 가수가 단 1년도 원탑을 먹어본적 없는 가수한테, 비비지도 못하는경우가 생기는게 존나 웃음벨임 ㅋㅋㅋㅋ"
bslbsl,DankeJK 나박은 이기고 이는 비빌 것 같고 김은 못 이김
전승우승가능,적야 ㅋㅋ 그리고 작년앨범 61위 ㅋㅋ
겸도,적야 성시경<<<<신승훈인데 장범준은 누가있음? 자전거탄풍경 데려오면 억지로 벨런스맞추겠네 ㅋㅋ 너에게난~
겸도,성시경은 발라드 계보상으로도 나윤권하고 삐까치고 신승훈 이승철한테 비비지도 못하는데 장범준은 자기분야 비빌사람 아무도 없이 원탑임 냉정하게 장범준 벚꽃연금 향후 누가이기냐 ㅋㅋㅋ
에메르송,겸도 개인적으로 나윤권은 나였으면 말곤 생각이 안나더라 나만 그런가..
겸도,에메르송 기대 뒷모습 하하마누라랑 듀엣한거
에메르송,겸도 어렴풋이 기억은 나는데 뭔가 삐까친다는 느낌은 아닌듯 개인적으론..
겸도,에메르송 ㅇㅇ 니가 나윤권 성시경 비교할때 느끼는 심정을 성시경 장범준 비교하면서 사람들이 느끼는중임 나윤권도 가창력도르 하면 성시경보다 나은데?
에메르송,겸도 나윤권이 가창력 더좋음 존나 잘부르잖어ㅇㅇ 근데 나였으면 말곤 어떤목소리인지 기억안나더라 나는
Cupinn,성시경은 발라드 계보를 잇는 사람들 중 한명인데 장범준은 그 자체로 한 시대의 아이콘 중 한명임
씨드라군,뭘 가르노 다 좋은디
어니스트헤밍웨이,"논란일 것도 없는 게 장범준, 성시경 팬이 아닌 제삼자가 봐도 장범준이 이기는 게임인데성시경 팬들이 무지성 쉴드쳐서 그냥 논란된 듯"
Djxnxkdk,웜뱃 여자픽도 비등할걸? 내주위 20대 후반 30대 초반들은 장범준 엄청좋아하던데 성시경은 그보다 좀 더 윗나이대가 좋아하고
웜뱃,Djxnxkdk 걔네들 돈주고 콘써트 어디갈래 하면 장범준 안가고 성시경갈걸
웜뱃,Djxnxkdk 내주변은 30초 30중인데 죄다 성시경임그간 만났던 사람들 한번도 장범준 노래를 내 차에서 틀어준 경험이 없었음 세대차인가ㅇㅋ 알았음
맹모띠,웜뱃 그렇게 치면 어르신들까지 들어가면 장범준이 압조적이지 않을까?남자들도 성시경 좋아하는 사람 개많을텐데
OMGDMOUP,댓글보니깐 유튜브 웹툰강한순위로 댓글에서 싸우는 잼민이들 보는거같음
미뇨이,미스즈 폴킴 마크툽에 이어 멜로망스 등장
bslbsl,가창력으로 하면 성시경이 이겨싱어송라이터라는 점에서 장범준이 이겨는 마치 복싱룰로 하면 이김 MMA룰로 하면 이김을 보는 것 같다
Chorock2,근데 베댓에 00년생이후들이 성시경 고평가하는거는 성시경 활동 활발할때 성적을 직접 보지 못함 + 유튜브에서 성시경 노래 알고리즘 개많이 뜸 + 노래방 순위권 등등 여러가지 요인 합쳐진 것 같음 성시경 노래들 중에 당시 발매되었을 때는 별로 인기 없다가 지금 다시 많이 듣는 것들 많음킬링보이스 조회수나 아는형님 나와서 노래부른거 클립들만 봐도 성시경은 자기노래 안불러도 조회수 엄청난데 장범준은 예전 슈스케 시절이나 벛꽃엔딩 아니면 요즘에는 그닥 조회수가 높지는 않은거 보면 가수로서의 가창력(음색)은 성시경이 더 낫고 곡 작곡능력은 음반 성적 생각하면 장범준이 위인듯
서머스비러버,"가창력 개소리 집어치우고 대중음악 영향력으로 비교한거니까 딱비교해준다2010년도 장범준보다 영향력있다고 할만한 가수 - gd정도2000년도 성시경보다 영향력있다고 할만한 가수 - 임창정, 박효신, 나얼, 조성모, 김종국, 이적등등 수도없이 많음아니 이걸 장범준이 역으로 비비지도 못하는거 만드는게 ㄹㅇ 존나 어이가없음 ㅋㅋㅋㅋ성시경은 단 1년도 원탑이였던적이없음성시경은 자이언티급이랑 비교해도 아슬아슬해보이는데 뭔 씨발 성빠들이 이렇게 많냐 ㅋㅋㅋㅋㅋ"
맹모띠,전승우승가능 아이유는 진짜 넘사벽 ㅋㅋ
킹갓제너럴아자르,서머스비러버 자이언티급?
789456,bslbsl 이효리 > 장범준이어도 장범준 > 성시경은 변하지 않는건데 뭔상관성시경 > 이효리라고 생각하는건가
곧발롱위너비닐신,789456 ㄹㅇㅋㅋ
킹갓제너럴아자르,서머스비러버 시대마다 선호되는 장르가 다르니까 음원성적이 다를 수 있다고 봄. 지금은 좀더 듣기좋은 노래를 선호하는 시대라서 음원성적만으로 비교하기엔 무리가 있음
서머스비러버,킹갓제너럴아자르 ㅋㅋㅋㅋㅋㅋㅋ성빠들 이제 스탠스 이걸로 바꾼거냐
테재앙의승점공장,"서머스비러버 이게 맞음 ㅋㅋ 10년대 한국 대중 음악은 빅뱅(gd), 버스커버스커(장범준), 아이유 였음 여기서 개인 음악 취향따라 갈리는거고 여기서 성시경 빠는 애들은 메시 보다 게르트 뮐러가 더 낫다고 하는 애들임"
재인재명재석,애초에 장범준은 발라더가 아니구만 성시경이랑 붙혀놔서 뭐함 ㅋㅋ음원실적으로만 평가하면 장범준 승이지
전승우승가능,재인재명재석 대중성 앨범 완성도 꾸준한 성적 생각해도 비교가 안됨
mag1xx,싱어송라이터가 고평가 받는게 없는장르를 개척한다는거지 대신뜨기가 힘들고  그래서 음악쪽에선 성적들보다 더고평가 받아왔던거고근데 그분야에서 차트줄세우기 딱히 홍보도 안하고 한시대 아이콘임발라드? 그냥 장르의하나임 공장에서 찍어내는것 마냥 기존틀에 살짝만 비틀어서 보컬실력 자랑하는게 끝인데 임재범도 복귀했다가 앨범 조용히 묻힌건아려나
멍청이바로너,"당장 펨코에 수도없이 많았던 아이유vs이효리,장나라,보아 이런글보면 이효리나 장나라나 보아나 언제 원탑이였는지 얘기를 해주는데 ㅋㅋㅋ"
맹모띠,멍청이바로너 하지만 이번에는 절대 말을못함 ㅋㅋㅋㅋㅋㅋㅋㅋ
하입쿠키,호나나나나나 고점 임팩트 밀린다 쳐도 연차가 연차인지라 히트곡수가 더 많은 건 부정 못하는데 이악물고 아니래 ㅋㅋ
호나나나나나,Djxnxkdk 응 데뷔하고 10년동안 봐도 성시경이 많아~ 오히려 2010년대 와서 년차 쌓이고 하니까 그 때부터 파워 줄었어~ 데뷔 후 10년 동안 시대차트 in50 한 곡이 성시경이 더 많음. 벚꽃엔딩이 1위 한 건 누구라도 인정하는데 성시경도 2위곡 하나 있음
하입쿠키,Djxnxkdk 그니까 연차가 연차다 보니 히트곡수가 성시경이 많을 수 밖에 없는데 장범준 빠들은 절대 아니래 ㅋㅋ 난 장범준이 임팩트 더 있던 가수라고 인정했는데
클라우드22,걍 장나라 원탑 시절을 기억하냐 못하냐로 갈릴듯장나라 원탑 기억난다 = 성시경 원탑 한적이 없음 = 장범준 2010년대 원탑급 음원성적함 = 장범준 승장나라 원탑? 그게 뭐임?  = 성시경 노래 개좋네?  사람들이 레전드라네?  원탑급이었나부네? = 성시경 승ㅋㅋ
겸도,클라우드22 이거네 ㅋㅋ
애쉬크로프트,둘다 내 최애 가수고 살면서 콘서트 가본적 없는데 딱 성시경 장범준만 가보고싶다 했는데 둘이 비교되고있으니 신기하네 ㅋㅋ
전승우승가능,courteou 국내 1위 멜론차트를 보셔야죠...
courteou,"갤럭시 난 성시경이랑 비교하는게 아니고 하도 음원 GOAT, 10년대 원탑 이라길래 찾아본건데... 범준맘들 화났나보네 ㄷㄷㄷ"
멍청이바로너,courteou 얘네보면 왜 항상 주먹질하는데 지 가수를 때리냐
XTC-4,장범준 팬이 존나 많긴 한가보네 난 버스커버스커 이후로 장범준 음악 들어본적이 없는데 당연히 성시경 아니야? 생각했는데 의외로 엄대엄인게 존나 놀라울뿐임
전승우승가능,XTC-4 그 성시경 전성기때 대상 한번 못받았던 가수였는데... 그리고 님이 말하시는 그 띵곡들이 벚꽃엔딩 여수밤바다 이 두곡보다 세상에 많은 영향을 끼쳤나요?
bslbsl,전승우승가능 작년 성시경앨범은 장범준 21년차 앨범이랑 비교하면 될 듯
다니엘카르바할,XTC-4 그러네 여수밤바다도 버스커버스커때네흥행으로만 보면 장범준이 압도적인데인지도때문에 성시경도 좀 뽑히는듯
전승우승가능,XTC-4 [삭제된 댓글입니다.]
XTC-4,전승우승가능 탓었음? 그건 몰랐음;
XTC-4,로맨스의왕 노래 하나로 무슨 원탑이야; 존나 올려치기 심하네
로맨스의왕,XTC-4 그럼 뭐 재대로 된 반박이라도 해보셈 ㅋㅋ 뇌피셜로 아니다라고 눈가리고 입만털지말고
XTC-4,로맨스의왕 뭔 제대로된반박을해 음악이란게 정량적으로 딱 나오는게 있음? 솔직히 이건 개억까아닌가기간으로봐도 성시경이 훨 길고 히트곡도 더 많고 갠적으로 장범준은 버스커버스커 이후로는 음악 엄청 좋다? 느껴본적 없음;
서머스비러버,XTC-4 ㅋㅋㅋㅋㅋㅋㅋ 2010년도 1위곡이 벚꽃엔딩인데가요대상 ㅇㅈㄹ ㅋㅋㅋㅋㅋ 가요대상은 2005년에 없어졌는데 뭔 씹소리냐오히려 성시경시대때 객관적지표가 훨씬많았는데?
곧발롱위너비닐신,"XTC-4 멜론 어워즈 앨범상은 2번 받긴 함한대음 팝음반상, 최우수 팝 노래상도 받았고"
전승우승가능,XTC-4 객관적인 지표 대상아님?
호나나나나나,Djxnxkdk 국내 1위 사이트 멜론이요 뭐 벅스 이런 곳까지 다 찾아보시지 그래요? 차트하면 누구나 멜론차트부터 떠올릴텐데 지니 찾는 이유가?
Hat-Trcik,호나나나나나 정신병왔나
로맨스의왕,호나나나나나 다시 찾아보고오셈ㅋㅋ 뭔 주작까지 하려고 그럼
맥심화이트골드,가창력은 성시경이고 다른부분은 장범준이고
대구은행,[삭제된 댓글입니다.]
CMPunk,"대구은행 성시경 장범준 둘 다 안듣는데성시경 미소천사, 두사람 이라는 제목 생전 처음 들어봤음"
뉴돼지맨,대구은행 두사람 노래 존나좋은데 두사람이 히트곡이면 장범준 1집제외 장범준이 쓴 거의 모든 노래가 히트곡임ㅋㅋ
호나나나나나,대구은행 미소천사는 실제로 찾아보니 년간차트에서 20등인가 한 히트곡 맞는데 ㅋㅋ 꽃송이가 그마힘 이런 건 년간차트50 안에 들어가지도 못함 대체 무슨 데이터로 히트곡이라는거임?
대구은행,호나나나나나 [삭제된 댓글입니다.]
대구은행,오펜하이머무새 [삭제된 댓글입니다.]
대구은행,오펜하이머무새 [삭제된 댓글입니다.]
대구은행,오펜하이머무새 [삭제된 댓글입니다.]
오펜하이머무새,대구은행 멜론좋아요기준 10만이상이면 히트곡 맞다고보는데...
대구은행,오펜하이머무새 [삭제된 댓글입니다.]
대구은행,오펜하이머무새 [삭제된 댓글입니다.]
대구은행,오펜하이머무새 [삭제된 댓글입니다.]
오펜하이머무새,대구은행 그마힘 곡정보 보시고 최고순위 봐보세요199위인데...
대구은행,오펜하이머무새 [삭제된 댓글입니다.]
오펜하이머무새,대구은행 그곡이 최고순위 찍었던게 199위라는 얘긴데연간차트 34위 기준은 잘모르겠구요
대구은행,오펜하이머무새 [삭제된 댓글입니다.]
오펜하이머무새,대구은행 근데 자료가 199위 라고 되어있는데...
그남자그여자,오펜하이머무새 근데 그마힘이 뭔노래임??
갤럭시,스테판커리30 킬링보이스도르 또나왔네 이미 창모 저스디스 마마무 선에서 컷당함
갤럭시,스테판커리30 가수가 음악보다 방송 먹방으로 노출 더 많이되는데 가수보다는 그냥 연예인임
클라우드22,갤럭시 ㄴㄴ 침착맨 나오면서 창정이형까지 컷당함 ㅋㅋ
공익하는곡괭이,스테판커리30 정상수 킬벌 조회수 천만다듀 킬벌 조회수 250만국힙원탑 대결은 정상수 승…!
엠맥,스테판커리30 침펄이 정리하는 가수가 대체 몇이냐 ㅅㅂㅋㅋ
엠맥,곧발롱위너비닐신 창모 저스디스...그리고 정상수 let's go
멍청이바로너,스테판커리30 와 진짜 또 나오네 이거 ㅋㅋㅋㅋㅋㅋㅋ 정상수 국힙 3손가락안에드는 세계관 ㅋㅋㅋㅋ
오호라민씨,연도별로치면  00조성모 01 지오디 02쿨  03 이효리 04이수영 05~08 sg워너비 동방신기 넘사 그밑에 버즈. 원더걸스 08~09 동방신기 주얼리 소시 빅뱅
86년생김모쏠,자라
맹모띠,이제 끝 ——————————————-
겸도,[삭제된 댓글입니다.]
미뇨이,겸도 신승훈은 낄 급이 아니지않나?
겸도,미뇨이 [삭제된 댓글입니다.]
미뇨이,겸도 그러니까 말이야
겸도,미뇨이 [삭제된 댓글입니다.]
미뇨이,겸도 뭔 개소리임 이건 또
뉴돼지맨,겸도 먼소리여 신승훈이 원탑이야 앨범1700만장 판매 14주연속1위가 조스로보임? 나락간거야 다 비슷하고 심지어 신승훈 거의 전곡 작사작곡임
미뇨이,뉴돼지맨 진짜 개헛소리를 해놓고 나보고 븅신새끼라네
겸도,뉴돼지맨 [삭제된 댓글입니다.]
뉴돼지맨,겸도 먼소리임 5집 판매량이 200만장이 넘는데 bts 김건모 이어서 역대 3위인 앨범이 5집임 신승훈을 뭘 라이브 가창력으로 까 조성모면 몰라도 뭘 잘못알고 있는거 같은데
ㄴ망구첼ㄱ,저걸 진지하게 하고 있다고....? 장르가 다른 가수들을 왜 비교해
충성,갤럭시 ㅇㅇ 너무 아쉽지 ㅋㅋ 음역대도 그렇고...
