ID,comment
하인즈,마크로니아 장범준이 성시경 넘었듯아이유가 이선희는 이미 넘었음
Fkdkd,마크로니아 아이유는 이선희를 넘음 성시경을 이선희에 비유하는것도 안맞음 ㅋㅋ
디레스터,마크로니아 성시경이 이선희급이 아님거기다 아이유 이선희는 아이유 승임지급 아이유는 이미자랑 더불어 여자가수 goat급임
내장지방,디레스터 이선희 존나 과대평가라 생각하지만그래도 성시경이 이선희급이 아니긴 하지 ㅋㅋㅋㅋ
유짐,성시경이 현역 중에 탑급 보컬이긴 하지만둘 다 대중가요 가수니까 상업적인 측면에서 압살하는 장범준 승이지
스티브카렐,저기는 가수 커리어만 따졌을때 신승훈 vs 이승철도 이승철 승이라고 하는 곳인데
사류하,스티브카렐 닥 신승훈이지
스티브카렐,사류하 ㄹㅇ 신승훈이 데뷔앨범부터 7연속 밀리언셀러에다 앨범 누적 천칠백만장인가 팔아재꼈는데 지금 언급이나 회자 별로 안된다며 과대평가받는 가수라 평가하는 거 보고 어이털렸음 특히나 신승훈은 이승철과는 미소속에 비친 그대나 보이지 않는 사랑 같은 히트곡들+앨범 타이틀 곡을 비롯한 대다수의 수록곡들을 자기가 다 작사작곡한 싱어송라이터에다 달리 남이 준 곡말고 자기가 쓴 곡 중엔 표절 논란 전무한데...
레테로비쥬얼,스티브카렐 김건모 신승훈이면 용호상박아닐까?이승철이 왜....
스티브카렐,레테로비쥬얼 김건모랑 신승훈 둘은 당시에도 라이벌 소리들었고 지금도 솔직히 우열가리기 힘든건 ㅇㅈ 그래서 김건모랑 비교했을때 갈렸다면 암말 안하고 걍 vs 놀이구나 하고 넘어갔을텐데 이승철은 ㄹㅇ.. 개인적으로 신승훈이 이승철이랑 비교당하는 것도 말이 안된다고 생각하는데 거기서 또 신승훈이 밀린다?; 그건 진심 아니라고 생각하는데 저기는 그렇게 생각하는 사람이 꽤 많았어서 놀랐던 기억이 있음
레테로비쥬얼,스티브카렐 변진섭도 이승철이랑 붙으면 변진섭이 한참 위일것같은데 난....
스티브카렐,레테로비쥬얼 ㄹㅇㅋㅋ
내장지방,스티브카렐 이승철이 확실하게 의미 있을 정도로는 더 롱런하긴 함신승훈 엽기적인 그녀 이후로 뭐 이렇다할 게 없는데 이승철은 00년대 말까지는 그래도 현역 탑급가수긴 했고 데뷔도 신승훈보다 빠르고개인적으로 앨범의 완성도도 이승철이 꽤 의미있게 신승훈보다 높다고 생각하고 그래서 뭐 이승철이 작사작곡 능력은 신승훈보다 밀려도 듣는 귀랑 감각은 좋아서 롱런했다 생각하는데근데 뭐 그래봐야 신승훈 고점 대중성이 워낙 압도적이니 ㅋㅋㅋ 짧지도 않고 ㅋㅋ
킹갓제너럴아자르,둘중 한명 꼽으면 무조건 성시경인데.. 김나박이처럼 발성 짱짱한애들만 인정해주는 시대에서도 살아남아서 지금 00년생들까지 노래 다 듣잖아? 노래방 차트 100순위 켜서 히트곡 개수 세어봐도 성시경 압승임
피카부,"본인 자작곡으로 한 시대 씹어먹은 장범준이 위지 버스커버스커 1집 여수밤바다, 벚꽃엔딩에서 게임 끝임"
오르니틴,피카부 그럼 원더걸스 미만 잡임
피카부,"오르니틴 시대, 장르별로 따져야지 원더걸스는 07, 08년 씹어먹은 걸그룹, 버스커버스커(장범준)는 12년 씹어먹은 밴드성시경은 시대를 씹어먹은 가수는 아니니 장범준 아래라는 말"
오르니틴,피카부 12년도는 싸이 강남스타일이 1등인데?
피카부,오르니틴 싸이가 밴드인가? 굳이 따져 적으면 싸이는 12년도 씹어먹은 남자 댄스가수지
오르니틴,피카부 아그렇게 나눈다고애초에 밴드가수가 얼마나 된다고
피카부,오르니틴 그리 따지면 한도 끝도 없이 태클 걸 부분이 생기지..
오르니틴,피카부 싸이 다음은 씨스타임12년도
피카부,"오르니틴 계속 차트 순위 말하면 뭐라고 대댓 달아야 됨? 내 생각은 시대, 장르별로 따져야 한다는 걸 댓글 위에 적었는데"
오르니틴,피카부 펙트를 얘기하는거임ㅋ한 해를 씹어먹었다고 하면 모든 장르 통합해서 얘기해야지밴드 한정해서 얘기하는건 좀 억지잖아?자메이카 음악으로 그들사이에서 1등하면그 해 씹어먹은 음악인이 되는건가 ㅋ
피카부,"오르니틴 애초에 첫 대댓부터 시대, 장르별로 탑 따져야 한다고 생각한다는데 모든 장르 통합해서 탑을 정한다고 하면 더는 할 말 없네 ㅋ그리고 생각해보니 밴드가 장르가 아니지 않냐?? 밴드도 메탈, 락, 어쿠스틱, 포크 등 장르 나뉘는데 내가 정신줄 놓고 시대, 장르라면서 걸그룹, 밴드 이랬네 이건 실수 미안여튼 모든 장르 통합해서 탑은 하나라고 생각한다면 나랑 생각이 다른거지 뭐 이쯤하자"
뻥쟁이,장범준은 음지의 고수 느낌이고 성시경은 양지의 고수 느낌. 결론은 그냥 둘다 짱이라 생각함.
오일러정리,20살때 버스커버스커 첫사랑 진짜 존나 아련했음 아직도 그거들으면 21살이 떠오른다
와일드오스카,둘다 별로라...
Feathers,둘 다 좋으니까 무승부
김해코스트코,"굳이 벚꽃엔딩 안들고와도처음엔 사랑이란게, 잠이 오질 않네요 같은게 성시경 고점 걍 딴다니까"
킹갓제너럴아자르,"김해코스트코 내게오는길, 너의모든순간, 넌 감동이었어 등등.. 못딸노래 많음"
김해코스트코,킹갓제너럴아자르 잠이오질않네요 멜론 1억스밍임펨코에서 그리빠는 빅뱅이 1억이상 스밍 2곡밖에없음
킹갓제너럴아자르,김해코스트코 성시경 저 노래 나왔을때가 20년전임.. 멜론 스밍은 비교 기준으로 부적절함.
김해코스트코,킹갓제너럴아자르 2006년 제가 그때초딩이었는데 내사람 같은 노래가 훨씬 인기많았어요
내삶의반다이크,"김해코스트코 잠이 오질 않네요, 처음엔 사랑이란게 보다 높은게 거리에서임. 전 차트 1위 찍고 댕겼는데자꾸 히트곡이 장범준이 많다는데 말도 안되고 그건 그냥 우리 세대 히트곡인거임"
김해코스트코,내삶의반다이크 뭔 거리에서가 전차트 1위를 찍음당시 버즈 월드컵 노래에도 밀렸는데 날조좀하지마세요
내삶의반다이크,김해코스트코 거리에서가 2006년 가을에 나왔는데 무슨 버즈 월드컵이랑 비교하고 있네 월드컵이 가을에 여나? 그 당시 벅스 멜론 차트 휩쓴거 맞는데
김해코스트코,내삶의반다이크 한철만 듣나 05 에 나온 사랑했나봐를 일년 넘게 주구장창 처틀던 시대였는데싸이 BGM 시대에 MP3 용량 ㅈㄴ 작아서 하나 히트치면 ㅈㄴ 오래듣던시절이엇음
내삶의반다이크,김해코스트코 https://n.news.naver.com/entertain/article/001/0001458259응 벅스 차트 2주 연속 1위내가 기억하는데 아니라고 바득바득 우기니
김해코스트코,내삶의반다이크 2주연속 1위ㅋㅋㅋㅋㅋ내사람은 골든디스크 대상이고사랑했나봐는 싸이 BGM인가 연간 1위괴임
내삶의반다이크,김해코스트코 누가 뭐래??? 거리에서가 멜론도 차트 1위 했을거고 벅스도 차트 1위했는데 너가 아니라매 ㅋㅋㅋ 무슨 월드컵 송에 밀린다는데 월드컵 노래는 보이지도 않네 ㅋㅋㅋ 10월에 나온 노래가 한철 노래인 월드컵 노래에 밀린다니까 할말이 없네
내삶의반다이크,김해코스트코 그리고 잠이 오질 않네요랑 처음엔 사랑이란게가 2주 이상 1등함?? 물론 그당시 가요계 상황과 현재 차트는 비교 불가지만 거리에서는 준 메가히트였음
킹갓제너럴아자르,"김해코스트코 그때랑 지금이랑 듣는 기준이 많이 달라지긴 했어요. 성시경 활동할 때에는 발성 짱짱한애들끼리 누가누가 노래 더 잘하나 이런 느낌이었고, 지금은 이어폰 음질이 좋아지면서 성시경, 장범준처럼 듣기좋은 노래가 선호되게 되는거죠. 기록만으로 얘기할 분야가 아니라서.. 개인적인 생각 적어봅니다"
내장지방,킹갓제너럴아자르 거리에서 빼면 장범준이 저 노래는 다 따겠는데 ㅋㅋ당대 위상 생각해 보면 성시경 휘성한테도 그냥 따이는데 뭘
야무치,음악적 성과로 보면 닥 장범준인거같은데
Vousme,남자들끼리 엄대엄하면 여자합치면 성시경이 걍 이긴다니까 ㅋㅋㅋㅋㅋ 나같아도 여자친구랑 콘서트 찬스 있으면 성시경으로 고르겠다
STAYC수민,김장훈은 어느정도임 ?
뻥쟁이,STAYC수민 GOAT(염소 소리낸다는 뜻 아님)
자시안,STAYC수민 장훈이형은 빠져있어
리신,STAYC수민 장훈이형은 저 둘보다 한차원 위지
STAYC수민,리신 다른 가수랑 비교하면 어느정도 레벨임 ?
리신,STAYC수민 나훈아-조용필-김장훈 TOP3..
충훈부,STAYC수민 장훈이형은 그냥 탑클래스 아래정도임 ㅋㅋㅋㅋ 나름 인기있는 가수정도
STAYC수민,충훈부 탑클래스면 누구누구있음 ?
충훈부,STAYC수민 그당시면 김건모 룰라 유승준 임창정 김정민 김민종 신승훈 hot 서태지 젝키 이런 가수들이 탑클이었지
센스는챌린저,"다 주관적이니까 갈리지 ㅋ음반판매량이나 1위 횟수, 저작권료 등등 다양한걸로 자료 제시라도 해야 납득하지난 성시경"
점화블래스터,센스는챌린저 사실 객관적인 지표로 따지면 장범준이 압승이긴 함 성시경이 원탑이었던 시기는 거의 없음
클라우드22,"성시경 전성기는 못보고 방송활동만 구경만한 20대 펨코 애들이 많아서 그럼.늘 방송에서 ""황태자, 신승훈 후계자"" 로 소개하자너.  그거 방송용 멘트고, 성시경 전성기때 원탑 찍은 적 한번도 없음.신승훈 다음 주자로 임펙트는 조성모, 단기 1년은 3사 통합 대상 김종국, 라이브는 이승철, 롱런은 임창정인데 ㅋㅋ 다들 약간씩 세대가 겹쳐서 그냥 확실하게 다음주자인 성시경한테 황태자, 신승훈 후계자 소리 붙인거지.성시경은 1등은 커녕 당대 발라더에서도 늘 3~5위권 맴돌았음.  지금도 듣기 좋은 음색 쩌는 가수인거지.  당대 인기와 원탑 치면 끼지도 못하는게 성시경임."
빙글이,클라우드22 [삭제된 댓글입니다.]
클라우드22,"빙글이 성시경의 가장 큰 강점은 롱런했다는 점인데 그것도 최근 솔로 내기 전에 ㅈㄴ 오래 음반 안냈고,롱런은 임창정한테 또 못비빔.  임창정은 단기 임펙트도 아이돌 1세대 원탑 HOT 랑 붙어서 대상 먹고, 롱런으로도 성시경 압살하고 ㅋㅋ방송활동을 워낙 잘해서 묘하게 포장됐다는걸 이번에 알았네 ㅋㅋ 신승훈 후계자 소리 들을 때도 발라더 본좌 중에 너무 약하지 않나 라는 평가 ㅈㄴ 많았는데 ㅋㅋ  그나마 음색 정도만 역대급임"
귀로천,클라우드22 이승철은 신승훈이랑 윗 아님 동세대야...
클라우드22,귀로천 아니 둘이 방송 나온 것도 있는데 이승철 스스로가 내가 신승훈 다음 아니냐고 농담한 적도 있음.많이 겹쳐서 후계자로는 거론 안되는데 포스트 신승훈 에서 이승철도 많이 거론됐었음.
귀로천,클라우드22 발라드 계보는 신승훈이 위긴하지 이승철은 락 시작이니 ㅇㅇ 걍 동세대로 봐야지
김해코스트코,"클라우드22 그리고 한창 때 지배하던건 박효신, 나얼, SG워너비,버즈 등등 도대체 언제 탑찍었다는건지"
피카부,클라우드22 ㅇㅇ 성시경도 확실한 자기 컬러가 있고 좋은 가수인 건 사실인데 전성기 때 본인 시대 탑급은 아니였지
레아오,클라우드22 ㅇㅇ 성시경 전성기가 데뷔초 그리고거리에서 정도일텐데 2000년대 초중반 시기 성시경은 원탑 라인에도 못꼇음 연예인으로서면 몰라도 가수로서는 장범준이랑 비교될수가 없다고봄
앤서니테일러,클라우드22 체감상 순수 가수체급? 당시 인기도로 치면 테이랑 비슷한 정도 아닌가
충훈부,앤서니테일러 테이보단 위구 박효신이랑 경쟁했었음 ㅋㅋ 박효신이 좀더 안기있었지만
은월향,클라우드22 정말 이게 딱 맞는 말인듯
내장지방,클라우드22 당대로 따이면 여기서 언급 전혀 안 나오는 휘성한테도 따이는 게 성시경이지 ㅋㅋㅋ
상호돈신,성시경 동시대에 브아솔 sg워너비 버즈 김종국 등 너무 많았지 않나 장범준은 그야말로 씹어먹었고
사과애플,축구선수 비교랑 비슷하다고 봄 꾸준함도 중요한데 임팩트에 조금 더 점수가 간다고 생각한 그래서 장범준이 조금 더 위지 않을까 생각해봄
Fkdkd,"벚꽃엔딩 여수밤바다 처음엔 사랑이란게 노래방에서 잠이오질 않네요 흔꽃샴푸감동이였어 희재 내게 오는길 거리에서너는 나의 봄이다 너의 모든 순간대표곡 도르 벚꽃엔딩vs거리에서장범준 2년연속 대상 1집 월간차트 1,2,3위 10년대 차트 1위 등등 너무 많다.."
브엉저낭,Fkdkd 장범준은 저 노래말고도 더 말할노래 차고넘침
Fkdkd,브엉저낭 사실 다 컷함 ㅋㅋ 너무 많아서 버스커 1집 트랙 보여주면 입다물듯
브엉저낭,Fkdkd 가창력 음색? 말곤 가수로썬 못비빔ㄹㅇ
내삶의반다이크,브엉저낭 그건 말이 안되는 거라니까? 나도 1집 다 들어서 버스커 노래 더 많이 알고 좋아하지만 히트라고 치면 안되지.그렇게 치면 내 기준 버즈 히트곡이 버스커보다 더 많아.30대 이상한텐 성시경 히트곡이 더 많고 ㅋㅋ
모모크롱,음원은 장범준이 압승인데
픽스트,"같은 기간대비로는 장범준이 임팩트 더 쎄고성시경은 아무래도 연차가 오래된 가수고 롱런하고있으니 누적치가 많이 쌓인 느낌 ?현기준으론 성시경 누적치가 더 많지만, 장범준이 지금 폼 더 오래 유지하면 장범준일듯딱 최고점만 비교해보면 장범준 버스커때가 더 높음"
브엉저낭,픽스트 시경이형 절대 내려치기하는거아니지만 누척지 감안해도 장이 뛰어넘음
픽스트,브엉저낭 그래도 발매한 노래 개수가 다른데 히트곡은 성시경쪽이 근소하게라도 더 많지않을까 ?물론 최고점은 장범준이 훨씬 더 높은게 맞음. 성시경은 대상급 임팩트 였던적은 없었으니
레아오,픽스트 연예인으로서 롱런은 맞지만 최근 10년동안 성시경은 히트곡이 없음.. 최근에 나온 앨범도 반응그닥이였고 가수로서 롱런했다고 하기는 좀 부족한듯
픽스트,레아오 너의모든순간이 아직도 음악차트 상위권이라 롱런하고있다고 생각했나? ㅋㅋ
eclips2d,난 솔직히 사람들이 발라드라는 장르를 다른 장르보다 우월하다고 보는거 같음 ㅋㅋ
